21.129,20.618,1
23.199,25.75,1
22.373,27.709,1
30.332,29.836,1
23.46,25.676,1
29.738,15.712,1
27.045,25.154,1
17.673,25.103,1
21.885,17.294,1
21.84,28.553,1
31.075,31.91,1
19.966,19.473,1
14.533,23.554,1
25.902,21.337,1
19.368,25.594,1
26.067,23.82,1
19.504,31.031,1
21.115,24.315,1
24.523,22.749,1
22.491,28.85,1
20.216,23.433,1
26.369,25.489,1
26.875,15.577,1
20.938,29.326,1
27.668,18.872,1
23.971,23.521,1
26.929,18.401,1
23.453,33.752,1
24.035,24.124,1
27.396,20.196,1
24.968,29.971,1
25.94,27.081,1
26.793,21.597,1
23.044,32.951,1
27.489,17.114,1
36.356,29.479,1
21.78,25.534,1
15.031,23.883,1
23.494,23.207,1
20.9,28.667,1
24.822,32.267,1
26.172,27.392,1
19.012,23.217,1
20.985,29.809,1
17.013,23.386,1
26.28,27.291,1
27.945,23.254,1
23.025,25.478,1
29.632,31.416,1
24.041,25.705,1
19.694,34.516,1
25.445,28.12,1
17.087,24.325,1
32.652,23.809,1
26.042,24.675,1
23.999,20.018,1
24.797,17.885,1
13.392,36.958,1
24.161,31.313,1
31.216,25.064,1
23.621,15.772,1
28.822,29.529,1
22.199,20.778,1
24.52,20.34,1
27.602,20.854,1
21.952,32.475,1
29.14,23.425,1
22.444,21.258,1
20.064,29.011,1
19.791,24.313,1
19.715,28.019,1
27.527,22.391,1
12.78,28.12,1
35.834,35.776,1
19.028,16.993,1
22.315,18.897,1
9.8661,19.683,1
37.677,32.387,1
20.45,26.21,1
30.004,21.162,1
29.425,27.498,1
12.55,30.03,1
25.352,32,1
26.527,28.347,1
25.187,18.735,1
27.138,38.688,1
19.302,25.849,1
18.877,24.722,1
20.95,24.161,1
28.019,30.884,1
25.876,26.214,1
18.247,23.514,1
25.974,29.009,1
23.168,26.912,1
20.724,19.744,1
29.001,28.383,1
21.178,30.291,1
20.966,27.851,1
26.402,26.687,1
27.634,20.723,1
22.647,20.852,1
20.94,26.436,1
24.381,22.872,1
22.79,33.218,1
20.487,24.856,1
23.354,23.03,1
29.342,22.334,1
15.572,28.419,1
17.164,21.141,1
22.227,32.452,1
17.285,33.205,1
26.915,19.074,1
21.104,25.631,1
23.601,24.025,1
21.429,18.028,1
23.948,24.101,1
22.509,21.488,1
30.391,27.568,1
29.389,20.839,1
19.294,21.215,1
16.995,26.323,1
21.881,26.795,1
27.623,27.049,1
25.424,27.263,1
30.522,17.083,1
21.213,34.237,1
18.847,23.76,1
27.442,27.62,1
24.103,17.436,1
31.866,24.658,1
25.061,25.206,1
25.983,29.367,1
14.95,25.452,1
27.579,25.228,1
31.768,22.532,1
30.519,19.389,1
31.186,24.199,1
18.134,21.084,1
24.009,24.184,1
26.448,31.509,1
28.324,23.866,1
14.962,38.515,1
32.605,30.26,1
19.772,38.129,1
23.474,26.35,1
32.597,20.687,1
18.174,33.188,1
27.607,17.873,1
26.454,21.149,1
18.47,23.674,1
25.636,36.07,1
25.703,25.383,1
28.526,20.88,1
23.827,13.932,1
26.293,30.274,1
20.21,32.631,1
26.748,25.783,1
20.881,23.024,1
30.629,19.093,1
33.22,19.627,1
21.639,28.769,1
17.326,22.297,1
24.955,23.288,1
24.432,28.432,1
16.988,26.073,1
23.939,26.892,1
32.999,22.267,1
21.117,18.709,1
25.812,29.12,1
34.884,28.751,1
25.045,35.262,1
21.932,23.086,1
26.052,21.102,1
20.804,24.252,1
17.941,27.71,1
24.739,28.965,1
28.157,21.081,1
26.673,26.465,1
26.464,22.264,1
25.716,25.202,1
27.228,22.56,1
15.933,22.191,1
22.909,28.099,1
24.753,24.725,1
19.033,25.697,1
27.477,24.571,1
37.229,30.38,1
16.488,27.918,1
20.846,38.562,1
24.024,23.9,1
21.501,21.219,1
27.283,27.467,1
21.498,22.081,1
28.486,24.147,1
22.967,23.014,1
27.44,29.907,1
18.869,23.802,1
29.473,17.034,1
14.333,31.812,1
30.765,17.763,1
25.619,25.071,1
14.342,27.928,1
29.659,23.849,1
11.506,24.742,1
30.893,25.67,1
29.908,22.909,1
23.015,22.339,1
20.101,23.175,1
36.779,26.734,1
21.664,31.626,1
27.481,23.969,1
24.136,19.03,1
21.836,20.532,1
8.5463,27.981,1
21.355,29.992,1
23.127,19.15,1
23.778,25.596,1
16.542,19.795,1
23.865,24.984,1
29.527,23.324,1
30.05,29.626,1
23.28,31.334,1
33.762,21.947,1
26.339,28.216,1
27.74,20.295,1
29.646,22.997,1
16.121,28.478,1
18.787,23.947,1
28.746,20.146,1
23.529,24.847,1
26.838,24.388,1
34.413,22.831,1
18.331,23.287,1
23.479,17.23,1
23.365,20.215,1
27.958,27.833,1
16.029,24.384,1
25.111,20.671,1
28.639,25.127,1
23.611,21.85,1
21.063,28.668,1
37.699,20.95,1
27.952,23.298,1
31.414,26.305,1
24.137,30.262,1
25.264,24.194,1
26.797,24.916,1
18.349,24.119,1
29.829,24.682,1
23.22,23.736,1
33.932,20.11,1
25.503,22.528,1
30.856,26.283,1
31.084,27.134,1
24.037,31.216,1
25.405,21.65,1
21.806,17.785,1
18.911,27.619,1
24.426,25.505,1
15.798,26.23,1
27.436,28.198,1
17.811,23.87,1
26.206,26.278,1
22.836,29.592,1
27.924,25.704,1
25.526,20.021,1
22.59,20.515,1
32.251,21.782,1
25.7,25.668,1
23.456,19.284,1
21.355,23.232,1
24.774,26.957,1
29.216,18.368,1
17.031,21.551,1
33.617,30.616,1
24.194,22.802,1
26.864,22.332,1
22.848,32.758,1
19.357,27.289,1
27.291,18.468,1
19.227,24.977,1
23.435,25.452,1
25.66,28.659,1
23.555,19.56,1
19.828,29.729,1
22.068,22.843,1
26.861,30.857,1
20.9,30.39,1
14.576,34.058,1
16.326,35.147,1
23.252,20.042,1
23.206,23.322,1
21.389,25.243,1
30.411,26.319,1
33.617,23.129,1
31.284,20.092,1
29.883,27.845,1
23.041,29.654,1
22.17,28.195,1
24.259,13.811,1
24.544,25.819,1
31.258,27.692,1
23.357,24.156,1
17.054,18.184,1
32.152,28.561,1
21.704,27.9,1
19.732,30.121,1
24.724,15.766,1
20.468,13.18,1
25.609,20.825,1
26.397,26.894,1
29.83,25.612,1
24.639,18.538,1
17.552,22.603,1
22.041,28.294,1
28.912,19.152,1
31.001,32.89,1
26.091,25.815,1
25.231,18.724,1
23.07,27.82,1
27.405,31.912,1
26.417,20.982,1
23.131,24.978,1
25.591,24.012,1
21.373,25.452,1
32.388,32.867,1
28.61,34.217,1
26.427,26.316,1
21.355,17.236,1
23.431,26.188,1
24.581,36.448,1
18.763,20.465,1
25.725,28.62,1
22.796,29.888,1
29.57,30.574,1
25.857,29.823,1
26.807,15.676,1
33.246,27.023,1
28.806,22.308,1
29.328,30.938,1
19.504,29.549,1
20.648,21.751,1
18.204,32.571,1
25.976,25.883,1
25.792,27.932,1
23.272,26.414,1
32.574,28.263,1
26.895,17.072,1
26.282,22.37,1
24.724,29.646,1
33.275,23.956,1
24.489,22.816,1
29.031,28.431,1
32.386,23.363,1
19.864,23.732,1
21.919,17.062,1
26.64,19.026,1
18.138,19.019,1
29.769,27.147,1
23.924,26.516,1
24.223,29.44,1
23.08,26.6,1
20.895,27.19,1
23.159,24.098,1
27.133,26.665,1
25.833,37.96,1
21.634,22.381,1
32.889,19.305,1
25.854,19.364,1
31.22,22.017,1
26.231,22.722,1
25.493,33.713,1
22.303,19.888,1
35.651,24.986,1
27.466,24.439,1
24.97,32.98,1
25.016,41.554,1
26.132,22.599,1
27.909,23.783,1
31.354,17.984,1
26.936,34.504,1
28.219,25.438,1
21.62,-17.45,2
26.124,-29.529,2
18.212,-32.2,2
18.517,-31.591,2
17.933,-30.423,2
33.456,-19.639,2
27.309,-32.429,2
23.665,-24.78,2
28.004,-30.288,2
23.235,-26.06,2
35.551,-28.388,2
31.043,-28.429,2
24.684,-28.68,2
18.287,-25.801,2
27.322,-35.493,2
15.313,-24.365,2
15.485,-29.625,2
20.81,-19.832,2
24.242,-17.092,2
19.461,-29.755,2
31.871,-20.641,2
30.715,-20.033,2
28.06,-30.585,2
26.193,-23.083,2
17.994,-29.231,2
25.485,-16.397,2
24.008,-25.194,2
27.116,-25.193,2
27.814,-25.407,2
21.738,-15.632,2
23.809,-30.608,2
26.495,-31.221,2
32.219,-26.453,2
22.901,-21.648,2
27.453,-29.97,2
21.725,-28.254,2
19.887,-27.349,2
29.741,-25.568,2
17.398,-20.814,2
11.693,-27.068,2
28.359,-18.43,2
16.201,-26.356,2
28.935,-18.085,2
24.233,-33.599,2
28.835,-25.775,2
28.594,-18.602,2
28.23,-19.72,2
26.276,-19.4,2
26.204,-23.654,2
23.663,-15.86,2
18.906,-23.163,2
22.049,-33.352,2
23.362,-27.453,2
17.13,-32.485,2
22.918,-23.368,2
16.737,-23.383,2
32.186,-24.369,2
20.474,-33.275,2
21.037,-27.032,2
24.818,-31.237,2
18.262,-27.843,2
23.212,-24.976,2
25.09,-23.299,2
21.722,-21.008,2
28.149,-21.717,2
21.879,-27.547,2
25.488,-23.047,2
27.28,-18.194,2
24.494,-25.081,2
29.051,-17.95,2
22.48,-27.361,2
28.713,-18.018,2
22.403,-27.057,2
25.473,-23.992,2
25.812,-29.219,2
19.138,-29.264,2
35.449,-29.243,2
23.945,-33.169,2
20.079,-31.964,2
21.816,-25.26,2
20.6,-25.305,2
26.244,-21.191,2
30.728,-23.47,2
25.562,-26.224,2
20.494,-25.765,2
23.834,-28.433,2
22.891,-30.192,2
9.837,-27.495,2
31.89,-29.502,2
22.569,-25.661,2
25.45,-28.149,2
22.841,-25.604,2
20.188,-32.522,2
28.311,-23.54,2
22.125,-33.159,2
29.905,-28.115,2
31.866,-21.452,2
14.377,-10.104,2
26.649,-32.887,2
25.501,-28.76,2
15.197,-31.861,2
28.511,-24.87,2
28.504,-25.882,2
27.313,-22.675,2
28.849,-22.942,2
21.045,-22.716,2
15.336,-28.501,2
22.255,-25.427,2
28.854,-29.713,2
32.405,-34.643,2
23.139,-31.903,2
30.919,-20.557,2
31.402,-22.078,2
19.02,-18.486,2
27.096,-27.561,2
26.828,-27.833,2
29.957,-28.813,2
23.813,-20.045,2
16.347,-28.377,2
22.456,-26.083,2
23.466,-23.985,2
19.911,-26.827,2
28.501,-17.64,2
25.404,-20.45,2
24.965,-26.356,2
31.894,-22.152,2
26.842,-20.495,2
26.917,-24.276,2
26.197,-29.759,2
29.306,-18.383,2
26.672,-20.339,2
27.032,-28.398,2
22.604,-33.487,2
29.238,-30.636,2
19.017,-22.003,2
31.93,-19.3,2
26.679,-29.32,2
24.764,-25.317,2
29.302,-27.626,2
29.824,-26.75,2
16.51,-32.042,2
21.309,-25.165,2
24.893,-27.958,2
32.498,-25.498,2
31.698,-20.471,2
28.376,-24.495,2
29.121,-23.179,2
23.803,-17.567,2
17.367,-29.932,2
23.553,-29.958,2
20.35,-20.253,2
25.601,-32.974,2
22.653,-18.228,2
34.932,-28.448,2
34.851,-28.807,2
27.033,-25.554,2
15.83,-28.071,2
23.944,-26.555,2
30.547,-35.957,2
24.834,-25.075,2
29.871,-21.009,2
34.936,-19.059,2
26.389,-23.362,2
20.237,-32.984,2
26.422,-27.966,2
26.555,-34.739,2
25.256,-19.23,2
31.123,-26.089,2
21.309,-20.664,2
26.127,-26.422,2
18.807,-21.844,2
26.341,-29.964,2
25.519,-29.111,2
18.2,-22.693,2
26.697,-31.042,2
28.003,-25.978,2
34.327,-25.98,2
30.641,-19.992,2
24.511,-25.126,2
23.491,-33.581,2
21.126,-29.191,2
25.734,-26.329,2
19.537,-20.718,2
33.392,-25.113,2
30.139,-19.928,2
26.979,-26.901,2
31.126,-29.632,2
18.195,-24.46,2
30.48,-30.213,2
19.57,-27.022,2
27.594,-17.216,2
16.694,-18.505,2
24.618,-15.075,2
28.815,-24.32,2
29.132,-35.847,2
15.476,-26.993,2
39.728,-31.629,2
16.291,-24.964,2
13.563,-24.265,2
27.021,-36.822,2
25.008,-23.932,2
21.262,-26.899,2
30.542,-31.35,2
33.899,-32.016,2
15.932,-24.685,2
16.547,-25.515,2
27.799,-14.147,2
23.188,-27.264,2
23.264,-27.857,2
26.957,-22.957,2
29.67,-37.994,2
25.608,-20.271,2
29.02,-27.412,2
36.483,-33.496,2
11.337,-27.619,2
18.668,-22.215,2
28.505,-24.02,2
20.485,-31.16,2
24.336,-20.401,2
25.378,-23.198,2
22.086,-24.439,2
28.962,-23.686,2
30.53,-16.442,2
29.912,-21.347,2
29.248,-32.171,2
33.864,-22.257,2
26.257,-29.745,2
25.43,-22.96,2
23.331,-26.408,2
23.009,-24.786,2
24.45,-23.524,2
27.914,-33.32,2
27.994,-17.133,2
26.449,-29.258,2
37.921,-27.908,2
23.263,-25.391,2
27.065,-34.957,2
28.267,-25.521,2
16.383,-27.979,2
29.878,-28.161,2
21.613,-25.896,2
26.315,-22.383,2
33.499,-27.347,2
23.667,-29.815,2
33.99,-28.261,2
21.212,-19.95,2
24.125,-19.366,2
21.125,-28.501,2
28.609,-20.755,2
21.675,-20.351,2
24.634,-24.172,2
24.611,-27.953,2
27.277,-23.527,2
26.755,-15.333,2
24.76,-11.439,2
19.016,-28.022,2
24.539,-23.839,2
25.281,-25.465,2
20.165,-23.275,2
18.132,-34.29,2
29.452,-25.783,2
29.488,-26.917,2
18.489,-21.63,2
24.544,-29.344,2
29.762,-25.251,2
24.457,-20.118,2
24.908,-22.261,2
27.16,-37.587,2
29.335,-22.762,2
17.857,-25.349,2
34.692,-20.319,2
35.639,-32.242,2
30.566,-21.996,2
19.673,-17.587,2
22.613,-27.796,2
25.405,-22.82,2
24.632,-36.634,2
22.013,-29.107,2
26.664,-20.545,2
28.365,-23.449,2
25.824,-21.497,2
26.466,-25.089,2
29.851,-18.306,2
19.848,-32.327,2
23.078,-17.492,2
22.794,-28.643,2
35.242,-22.287,2
32.588,-29.706,2
24.86,-26.617,2
21.98,-25.601,2
29.757,-21.668,2
30.345,-17.482,2
32.406,-28.808,2
27.052,-28.776,2
27.876,-14.16,2
20.547,-22.003,2
29.188,-20.236,2
33.032,-24.097,2
27.921,-19.658,2
18.255,-23.199,2
19.946,-18.883,2
22.85,-21.939,2
32.985,-18.305,2
20.841,-21.558,2
25.387,-22.712,2
23.849,-21.962,2
23.508,-21.914,2
23.489,-23.279,2
27.316,-16.955,2
32.265,-22.94,2
24.176,-21.768,2
21.767,-20.932,2
26.182,-17.711,2
25.607,-31.837,2
21.815,-31.524,2
27.952,-25.015,2
32.303,-23.409,2
23.531,-22.286,2
20.947,-25.1,2
13.647,-15.837,2
28.462,-25.589,2
22.701,-25.237,2
31.928,-25.927,2
25.868,-13.506,2
26.731,-19.638,2
25.074,-27.826,2
16.973,-24.632,2
29.716,-21.5,2
25.31,-21.515,2
21.835,-35.717,2
27.381,-24.957,2
16.534,-24.726,2
20.288,-26.258,2
16.267,-21.965,2
35.592,-24.547,2
22.114,-35.882,2
24.137,-24.072,2
20.543,-35.348,2
27.483,-24.014,2
31.551,-24.205,2
25.057,-18.578,2
20.701,-31.473,2
30.466,-24.863,2
33.066,-36.745,2
27,-21.403,2
16.18,-18.717,2
21.608,-24.011,2
31.376,-29.337,2
27.812,-30.367,2
21.976,-25.132,2
24.995,-28.412,2
27.683,-9.7625,2
25.394,-22.911,2
31.011,-25.896,2
25.889,-27.235,2
12.111,-27.063,2
22.309,-16.863,2
14.869,-25.296,2
22.191,-29.029,2
29.862,-28.93,2
23.959,-20.492,2
25.506,-20.435,2
28.133,-17.539,2
25.773,-24.087,2
31.092,-21.536,2
18.324,-28.3,2
31.509,-23.692,2
16.907,-27.256,2
16.408,-24.191,2
27.226,-25.313,2
24.688,-29.437,2
34.489,-25.235,2
29.167,-28.348,2
20.366,-20.78,2
28.224,-22.957,2
20.101,-27.804,2
15.223,-25.688,2
27.086,-19.8,2
16.843,-23.219,2
31.568,-28.175,2
19.183,-19.461,2
22.997,-32.958,2
20.007,-34.841,2
31.119,-20.698,2
23.215,-26.412,2
25.994,-26.426,2
29.097,-20.433,2
22.79,-33.119,2
33.836,-25.261,2
27.976,-27.714,2
22.994,-22.668,2
19.325,-18.993,2
25.467,-24.178,2
21.268,-30.98,2
24.209,-30.47,2
25.929,-27.569,2
36.925,-21.357,2
13.006,-24.033,2
30.578,-26.967,2
27.082,-30.561,2
31.855,-25.072,2
24.827,-23.405,2
30.162,-26.395,2
27.919,-27.399,2
25.811,-31.852,2
25.478,-23.926,2
19.959,-27.031,2
25.067,-28.159,2
22.805,-16.819,2
24.233,-15.941,2
30.776,-20.762,2
32.603,-32.699,2
27.778,-25.638,2
22.478,-22.367,2
31.598,-21.984,2
25.065,-20.111,2
20.939,-22.652,2
32.382,-24.259,2
30.616,-25.938,2
29.793,-33.99,2
29.847,-29.139,2
28.789,-20.576,2
26.207,-19.93,2
25.696,-28.618,2
22.128,-30.809,2
24.819,-23.986,2
23.276,-23.955,2
26.893,-22.37,2
26.853,-19.74,2
27.307,-22.766,2
23.388,-19.698,2
27.376,-25.523,2
25.077,-20.536,2
26.73,-25.514,2
28.377,-25.779,2
27.629,-34.552,2
26.718,-29.359,2
14.372,-19.733,2
31.401,-23.277,2
27.191,-23.72,2
23.113,-20.883,2
24.457,-27.701,2
31.027,-31.907,2
25.829,-19.685,2
23.069,-22.945,2
28.392,-31.898,2
30.935,-32.716,2
25.695,-25.328,2
24.342,-30.031,2
36.435,-21.699,2
14.037,-21.866,2
25.391,-30.439,2
18.229,-25.987,2
16.063,-28.741,2
17.913,-27.154,2
33.643,-25.266,2
18.076,-28.694,2
26.884,-11.128,2
23.943,-18.697,2
21.807,-12.402,2
31.459,-30.036,2
27.724,-25.967,2
26.415,-26.498,2
28.084,-28.76,2
33.268,-37.891,2
30.492,-24.011,2
22.557,-24.928,2
21.863,-22.901,2
25.659,-19.365,2
27.367,-23.56,2
22.273,-17.296,2
26.726,-27.554,2
24.304,-20.27,2
23.737,-22.934,2
30.383,-26.333,2
33.941,-29.668,2
29.648,-24.218,2
27.478,-15.186,2
25.659,-23.306,2
27.853,-18.808,2
18.965,-20.271,2
31.674,-26.597,2
24.123,-34.202,2
24.204,-16.697,2
28.625,-31.005,2
14.17,-29.898,2
20.874,-27.725,2
23.75,-36.097,2
18.313,-15.577,2
34.44,-25.835,2
25.326,-36.724,2
29.001,-26.461,2
22.62,-24.528,2
23.91,-19.829,2
28.443,-37.668,2
19.96,-18.855,2
35.146,-19.456,2
27.778,-21.849,2
26.122,-20.486,2
26.021,-16.626,2
-21.73,22.837,3
-32.25,19.66,3
-21.706,27.115,3
-25.69,25.944,3
-24.516,36.498,3
-27.318,22.836,3
-25.991,27.566,3
-24.811,16.565,3
-32.832,21.56,3
-18.985,19.774,3
-32.084,31.715,3
-21.728,25.571,3
-18.726,22.555,3
-21.724,19.85,3
-29.076,28.399,3
-22.19,16.092,3
-25.483,30.542,3
-29.152,26.202,3
-39.216,24.722,3
-28.188,18.215,3
-18.613,13.31,3
-26.033,26.334,3
-23,14.335,3
-28.4,24.849,3
-24.02,24.691,3
-25.646,25.126,3
-22.724,25.223,3
-26.616,21.677,3
-33.791,24.205,3
-16.712,23.784,3
-24.638,28.922,3
-17.192,22.437,3
-16.776,19.239,3
-31.362,18.591,3
-25.849,18.144,3
-25.044,30.06,3
-21.873,21.476,3
-24.155,22.671,3
-22.694,21.613,3
-18.51,22.495,3
-25.646,20.976,3
-22.873,29.671,3
-21.552,22.843,3
-28.599,29.507,3
-24.875,22.445,3
-30.955,23.672,3
-35.451,28.291,3
-22.965,33.201,3
-21.41,29.885,3
-21.209,31.962,3
-19.83,24.614,3
-25.568,21.558,3
-24.778,26.309,3
-26.827,19.357,3
-22.508,29.828,3
-17.622,18.191,3
-20.382,26.595,3
-23.401,24.106,3
-13.079,25.035,3
-16.619,33.13,3
-30.91,28.259,3
-19.566,25.311,3
-25.377,30.228,3
-22.896,26.347,3
-25.26,26.166,3
-27.71,27.536,3
-30.339,22.751,3
-36.174,25.716,3
-21.116,21.15,3
-32.562,15.112,3
-21.194,20.799,3
-25.843,21.614,3
-24.537,29.495,3
-26.679,23.052,3
-19.289,29.995,3
-19.047,28.985,3
-21.15,22.658,3
-25.198,20.395,3
-20.768,22.993,3
-31.466,18.944,3
-18.422,31.102,3
-29.025,27.448,3
-21.925,24.812,3
-30.126,34.992,3
-27.127,26.178,3
-27.397,30.653,3
-29.595,22.452,3
-22.367,22.874,3
-24.198,21.702,3
-25.239,16.716,3
-26.589,22.251,3
-25.517,21.382,3
-20.395,23.958,3
-25.735,22.801,3
-19.502,31.137,3
-22.422,21.841,3
-19.234,21.558,3
-33.457,33.447,3
-27.687,23.567,3
-18.279,25.631,3
-28.998,32.167,3
-21.886,23.546,3
-18.401,32.713,3
-32.097,24.058,3
-22.418,29.281,3
-30.543,17.822,3
-33.036,24.919,3
-22.404,28.991,3
-28.42,21.567,3
-31.578,19.293,3
-28.304,25.865,3
-17.596,25.707,3
-29.709,17.111,3
-20.138,18.185,3
-19.342,30.507,3
-29.944,27.898,3
-28.302,25.352,3
-37.734,27.381,3
-27.264,28.804,3
-20.697,27.021,3
-23.967,30.905,3
-28.159,27.402,3
-28.255,14.626,3
-19.636,23.06,3
-31.665,27.881,3
-27.025,21.92,3
-28.32,19.536,3
-29.659,31.934,3
-29.664,29.179,3
-28.5,22.439,3
-29.707,19.627,3
-25.04,33.952,3
-22.773,28.299,3
-21.909,23.982,3
-31.022,18.501,3
-26.747,29.582,3
-24.748,33.35,3
-30.444,22.406,3
-24.402,26.177,3
-29.317,28.44,3
-27.392,13.163,3
-27.754,27.388,3
-28.372,25.858,3
-25.129,23.209,3
-24.978,34.647,3
-26.25,27.476,3
-26.657,33.467,3
-32.846,34.055,3
-21.85,25.06,3
-24.265,18.221,3
-23.439,30.285,3
-28.93,25.553,3
-25.294,25.126,3
-28.884,35.147,3
-31.931,28.104,3
-21.517,22.253,3
-27.228,35.148,3
-25.035,26.966,3
-26.967,25.939,3
-26.833,22.808,3
-26.787,28.578,3
-21.106,11.629,3
-25.119,24.051,3
-23.32,27.139,3
-22.984,22.138,3
-22.621,17.536,3
-19.185,28.244,3
-33.259,19.187,3
-19.162,23.242,3
-34.37,25.749,3
-29.385,21.898,3
-18.711,29.671,3
-28.343,21.408,3
-26.995,31.331,3
-28.396,22.201,3
-19.067,23.57,3
-30.17,20.729,3
-33.797,21.357,3
-18.713,29.295,3
-31.621,18.385,3
-23.949,33.527,3
-27.107,18.938,3
-28.534,21.242,3
-26.231,29.3,3
-21.023,30.387,3
-19.175,33.332,3
-17.188,27.047,3
-20.919,23.509,3
-20.202,18.288,3
-15.327,25.284,3
-28.796,28.372,3
-21.789,26.893,3
-20.393,34.476,3
-27.594,36.844,3
-24.853,27.123,3
-30.891,30.852,3
-20.332,29.231,3
-27.459,23.92,3
-37.571,13.736,3
-19.311,23.124,3
-20.011,14.374,3
-27.477,22.297,3
-26.691,27.659,3
-34.017,23.958,3
-18.715,31.81,3
-21.632,9.6621,3
-26.534,29.457,3
-33.046,17.668,3
-30.788,35.86,3
-17.416,25.127,3
-25.593,25.066,3
-21.195,31.782,3
-20.647,18.831,3
-28.176,17.428,3
-27.217,28.957,3
-24.19,37.353,3
-22.092,29.713,3
-36.827,27.791,3
-28.238,27.54,3
-24.9,23.481,3
-29.865,24.113,3
-25.672,25.909,3
-19.908,36.967,3
-14.243,16.423,3
-22.805,27.045,3
-25.245,26.623,3
-19.808,19.643,3
-33.567,26.648,3
-23.858,26.044,3
-19.453,21.127,3
-26.114,24.716,3
-22.921,18.595,3
-30.457,20.824,3
-27.404,26.252,3
-22.433,27.676,3
-30.126,19.659,3
-30.918,15.229,3
-29.095,21.92,3
-34.962,20.092,3
-24.903,27.599,3
-28.559,28.865,3
-24.458,23.649,3
-27.397,17.995,3
-18.282,23.549,3
-26.422,24.895,3
-28.677,24.871,3
-23.189,23.965,3
-27.203,20.739,3
-26.871,39.975,3
-30.975,25.502,3
-34.049,27.343,3
-27.021,25.213,3
-20.768,31.84,3
-27.603,25.541,3
-26.979,26.323,3
-28.762,32.99,3
-29.128,16.866,3
-30.251,24.565,3
-18.613,21.522,3
-24.029,24.421,3
-28.35,24.624,3
-28.045,23.203,3
-34.988,28.743,3
-18.641,21.503,3
-25.765,20.316,3
-29.61,34.06,3
-13.659,32.077,3
-21.4,30.797,3
-19.763,37.916,3
-26.953,34.64,3
-26.15,22.542,3
-28.387,29.317,3
-25.494,27.976,3
-20.002,24.965,3
-16.31,31.578,3
-21.783,30.254,3
-26.366,30.571,3
-30.737,19.304,3
-25.433,27.41,3
-21.856,18.525,3
-33.024,23.147,3
-33.661,22.808,3
-31.277,25.456,3
-19.885,21.786,3
-29.869,34.304,3
-30.571,19.233,3
-16.962,27.145,3
-25.81,28.656,3
-20.811,22.526,3
-21.932,26.831,3
-21.211,25.608,3
-20.324,16.646,3
-22.873,24.359,3
-28.517,35.29,3
-20.022,19.964,3
-22.962,17.86,3
-26.806,25.572,3
-27.35,22.375,3
-23.413,33.614,3
-28.378,22.626,3
-20.179,17.141,3
-30.09,27.089,3
-24.678,22.479,3
-30.181,14.788,3
-31.961,28.011,3
-27.12,24.59,3
-15.857,25.001,3
-24.309,19.907,3
-21.986,28.767,3
-16.278,24.579,3
-28.423,28.689,3
-30.172,19.238,3
-27.267,34.985,3
-24.069,22.754,3
-25.929,25.306,3
-26.011,21.105,3
-22.01,12.025,3
-14.645,38.387,3
